success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,stim_order,rt,stimulus,response,participantId,interview_date,handedness,version,phase,difficulty,stimulus_set,selected_stim,index,deck_probabilities,key_press,reward_type,reversal_type,reward_tally,total_earnings,
,,,,,html-keyboard-response,159,232909,0.0-13.0-2.45,"[""cat"",""dog"",""rabbit""]",416,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,1,2/17/26,right,loss,1,stable-volatile,8,cat,46,"0.4,0.8,0.2",49,TRUE,FALSE,-1400,,1
,,,,,html-keyboard-response,160,233411,0.0-13.0-0.46,"[""cat"",""dog"",""rabbit""]",464,<div style='font-size:40px'>+</div>,1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,161,235314,0.0-13.0-1.46,"[""cat"",""dog"",""rabbit""]",1694,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,162,236317,0.0-13.0-2.46,"[""cat"",""dog"",""rabbit""]",1694,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,47,"0.4,0.8,0.2",50,TRUE,FALSE,-1400,,1
,,,,,html-keyboard-response,163,236819,0.0-13.0-0.47,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,164,237122,0.0-13.0-1.47,"[""cat"",""dog"",""rabbit""]",301,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,165,238126,0.0-13.0-2.47,"[""cat"",""dog"",""rabbit""]",301,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,1,2/17/26,right,loss,1,stable-volatile,8,cat,48,"0.4,0.8,0.2",49,FALSE,FALSE,-1450,,1
,,,,,html-keyboard-response,166,238628,0.0-13.0-0.48,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,167,238810,0.0-13.0-1.48,"[""cat"",""dog"",""rabbit""]",180,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,168,239813,0.0-13.0-2.48,"[""cat"",""dog"",""rabbit""]",180,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,49,"0.4,0.8,0.2",50,TRUE,FALSE,-1450,,1
,,,,,html-keyboard-response,169,240315,0.0-13.0-0.49,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,170,240621,0.0-13.0-1.49,"[""cat"",""dog"",""rabbit""]",304,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,171,241623,0.0-13.0-2.49,"[""cat"",""dog"",""rabbit""]",304,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,50,"0.4,0.8,0.2",50,TRUE,FALSE,-1450,,1
,,,,,html-keyboard-response,172,242125,0.0-13.0-0.50,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,173,242449,0.0-13.0-1.50,"[""cat"",""dog"",""rabbit""]",322,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,174,243452,0.0-13.0-2.50,"[""cat"",""dog"",""rabbit""]",322,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,51,"0.4,0.8,0.2",50,FALSE,FALSE,-1500,,1
,,,,,html-keyboard-response,175,243955,0.0-13.0-0.51,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,176,318181,0.0-13.0-1.51,"[""cat"",""dog"",""rabbit""]",74224,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,177,319185,0.0-13.0-2.51,"[""cat"",""dog"",""rabbit""]",74224,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_win.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,52,"0.4,0.8,0.2",51,TRUE,FALSE,-1500,,1
,,,,,html-keyboard-response,178,319687,0.0-13.0-0.52,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,179,320222,0.0-13.0-1.52,"[""cat"",""dog"",""rabbit""]",533,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,180,321225,0.0-13.0-2.52,"[""cat"",""dog"",""rabbit""]",533,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_lose.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,53,"0.4,0.8,0.2",51,FALSE,FALSE,-1550,,1
,,,,,html-keyboard-response,181,321727,0.0-13.0-0.53,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,182,321959,0.0-13.0-1.53,"[""cat"",""dog"",""rabbit""]",230,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,183,322962,0.0-13.0-2.53,"[""cat"",""dog"",""rabbit""]",230,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,54,"0.4,0.8,0.2",50,TRUE,FALSE,-1550,,1
,,,,,html-keyboard-response,184,323464,0.0-13.0-0.54,"[""cat"",""dog"",""rabbit""]",319,<div style='font-size:40px'>+</div>,1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,185,323776,0.0-13.0-1.54,"[""cat"",""dog"",""rabbit""]",310,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,186,324779,0.0-13.0-2.54,"[""cat"",""dog"",""rabbit""]",310,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,1,2/17/26,right,loss,1,stable-volatile,8,cat,55,"0.4,0.8,0.2",49,FALSE,FALSE,-1600,,1
,,,,,html-keyboard-response,187,325280,0.0-13.0-0.55,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,188,325549,0.0-13.0-1.55,"[""cat"",""dog"",""rabbit""]",267,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,189,326553,0.0-13.0-2.55,"[""cat"",""dog"",""rabbit""]",267,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,56,"0.4,0.8,0.2",50,FALSE,FALSE,-1650,,1
,,,,,html-keyboard-response,190,327055,0.0-13.0-0.56,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,191,327622,0.0-13.0-1.56,"[""cat"",""dog"",""rabbit""]",275,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,192,328624,0.0-13.0-2.56,"[""cat"",""dog"",""rabbit""]",275,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_win.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,57,"0.4,0.8,0.2",51,TRUE,FALSE,-1650,,1
,,,,,html-keyboard-response,193,329126,0.0-13.0-0.57,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,194,329354,0.0-13.0-1.57,"[""cat"",""dog"",""rabbit""]",226,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,195,330357,0.0-13.0-2.57,"[""cat"",""dog"",""rabbit""]",226,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_lose.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,58,"0.4,0.8,0.2",51,FALSE,FALSE,-1700,,1
,,,,,html-keyboard-response,196,330859,0.0-13.0-0.58,"[""cat"",""dog"",""rabbit""]",331,<div style='font-size:40px'>+</div>,2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,197,331178,0.0-13.0-1.58,"[""cat"",""dog"",""rabbit""]",318,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,198,332181,0.0-13.0-2.58,"[""cat"",""dog"",""rabbit""]",318,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,59,"0.4,0.8,0.2",50,TRUE,FALSE,-1700,,1
,,,,,html-keyboard-response,199,332683,0.0-13.0-0.59,"[""cat"",""dog"",""rabbit""]",289,<div style='font-size:40px'>+</div>,3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,200,333020,0.0-13.0-1.59,"[""cat"",""dog"",""rabbit""]",334,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,201,334023,0.0-13.0-2.59,"[""cat"",""dog"",""rabbit""]",334,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_lose.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,60,"0.4,0.8,0.2",51,FALSE,FALSE,-1750,,1
,,,,,html-keyboard-response,202,334524,0.0-13.0-0.60,"[""cat"",""dog"",""rabbit""]",183,<div style='font-size:40px'>+</div>,2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,203,334760,0.0-13.0-1.60,"[""cat"",""dog"",""rabbit""]",234,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,204,335764,0.0-13.0-2.60,"[""cat"",""dog"",""rabbit""]",234,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,61,"0.4,0.8,0.2",50,FALSE,FALSE,-1800,,1
,,,,,html-keyboard-response,205,336266,0.0-13.0-0.61,"[""cat"",""dog"",""rabbit""]",282,<div style='font-size:40px'>+</div>,1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,206,336610,0.0-13.0-1.61,"[""cat"",""dog"",""rabbit""]",342,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,207,337613,0.0-13.0-2.61,"[""cat"",""dog"",""rabbit""]",342,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,1,2/17/26,right,loss,1,stable-volatile,8,cat,62,"0.4,0.8,0.2",49,FALSE,FALSE,-1850,,1
,,,,,html-keyboard-response,208,338115,0.0-13.0-0.62,"[""cat"",""dog"",""rabbit""]",275,<div style='font-size:40px'>+</div>,3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,209,338469,0.0-13.0-1.62,"[""cat"",""dog"",""rabbit""]",352,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,210,339472,0.0-13.0-2.62,"[""cat"",""dog"",""rabbit""]",352,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_lose.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,63,"0.4,0.8,0.2",51,FALSE,FALSE,-1900,,1
,,,,,html-keyboard-response,211,339975,0.0-13.0-0.63,"[""cat"",""dog"",""rabbit""]",260,<div style='font-size:40px'>+</div>,2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,212,340422,0.0-13.0-1.63,"[""cat"",""dog"",""rabbit""]",279,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,213,341425,0.0-13.0-2.63,"[""cat"",""dog"",""rabbit""]",279,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,64,"0.2,0.4,0.8",50,TRUE,TRUE,-1900,,1
,,,,,html-keyboard-response,214,341927,0.0-13.0-0.64,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,215,342311,0.0-13.0-1.64,"[""cat"",""dog"",""rabbit""]",381,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,216,343314,0.0-13.0-2.64,"[""cat"",""dog"",""rabbit""]",381,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,65,"0.2,0.4,0.8",50,FALSE,FALSE,-1950,,1
,,,,,html-keyboard-response,217,343815,0.0-13.0-0.65,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,218,343983,0.0-13.0-1.65,"[""cat"",""dog"",""rabbit""]",166,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,219,344987,0.0-13.0-2.65,"[""cat"",""dog"",""rabbit""]",166,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_win.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,66,"0.2,0.4,0.8",51,TRUE,FALSE,-1950,,1
,,,,,html-keyboard-response,220,345489,0.0-13.0-0.66,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,221,345741,0.0-13.0-1.66,"[""cat"",""dog"",""rabbit""]",250,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,222,346745,0.0-13.0-2.66,"[""cat"",""dog"",""rabbit""]",250,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,1,2/17/26,right,loss,1,stable-volatile,8,cat,67,"0.2,0.4,0.8",49,FALSE,FALSE,-2000,,1
,,,,,html-keyboard-response,223,347248,0.0-13.0-0.67,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,224,347503,0.0-13.0-1.67,"[""cat"",""dog"",""rabbit""]",253,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,225,348505,0.0-13.0-2.67,"[""cat"",""dog"",""rabbit""]",253,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_lose.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,68,"0.2,0.4,0.8",51,FALSE,FALSE,-2050,,1
,,,,,html-keyboard-response,226,349008,0.0-13.0-0.68,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,227,349364,0.0-13.0-1.68,"[""cat"",""dog"",""rabbit""]",354,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,228,350367,0.0-13.0-2.68,"[""cat"",""dog"",""rabbit""]",354,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_win.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,69,"0.2,0.4,0.8",51,TRUE,FALSE,-2050,,1
,,,,,html-keyboard-response,229,350869,0.0-13.0-0.69,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,230,351298,0.0-13.0-1.69,"[""cat"",""dog"",""rabbit""]",426,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,231,352301,0.0-13.0-2.69,"[""cat"",""dog"",""rabbit""]",426,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_win.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,70,"0.2,0.4,0.8",51,TRUE,FALSE,-2050,,1
,,,,,html-keyboard-response,232,352803,0.0-13.0-0.70,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,233,353144,0.0-13.0-1.70,"[""cat"",""dog"",""rabbit""]",339,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,234,354147,0.0-13.0-2.70,"[""cat"",""dog"",""rabbit""]",339,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_lose.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,71,"0.2,0.4,0.8",51,FALSE,FALSE,-2100,,1
,,,,,html-keyboard-response,235,354649,0.0-13.0-0.71,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,236,355245,0.0-13.0-1.71,"[""cat"",""dog"",""rabbit""]",319,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,237,356248,0.0-13.0-2.71,"[""cat"",""dog"",""rabbit""]",319,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,72,"0.2,0.4,0.8",50,FALSE,FALSE,-2150,,1
,,,,,html-keyboard-response,238,356750,0.0-13.0-0.72,"[""cat"",""dog"",""rabbit""]",360,<div style='font-size:40px'>+</div>,1,,,,,,,,,,,,,,,,
